Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-09-12 23:55:55,"A",1h 3min,"Bench Press (Barbell)",1,65.0,10,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Bench Press (Barbell)",3,115.0,5,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Bench Press (Barbell)",4,115.0,5,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Bench Press (Barbell)",5,115.0,7,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Pull Up",1,0,6,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Pull Up",2,0,5,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Pull Up",3,0,6,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Shrug (Barbell)",1,30.0,12,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Shrug (Barbell)",2,30.0,12,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Shrug (Barbell)",3,30.0,12,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Triceps Extension",1,25.0,15,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Triceps Extension",2,25.0,15,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Triceps Extension",3,25.0,15,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Bicep Curl (Barbell)",1,40.0,12,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Bicep Curl (Barbell)",2,40.0,12,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Bicep Curl (Barbell)",3,40.0,12,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Back Extension",1,0,10,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Back Extension",2,0,10,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Hanging Leg Raise",1,0,5,0,0,"",,
2022-09-12 23:55:55,"A",1h 3min,"Hanging Leg Raise",2,0,6,0,0,,,
2022-09-12 23:55:55,"A",1h 3min,"Hanging Leg Raise",3,0,6,0,0,,,
2022-09-14 23:53:23,"B",45min,"Deadlift (Barbell)",1,45.0,10,0,0,"","",
2022-09-14 23:53:23,"B",45min,"Deadlift (Barbell)",2,115.0,6,0,0,,,
2022-09-14 23:53:23,"B",45min,"Deadlift (Barbell)",3,149.99999999999997,5,0,0,,,
2022-09-14 23:53:23,"B",45min,"Overhead Press (Barbell)",1,45.0,12,0,0,"",,
2022-09-14 23:53:23,"B",45min,"Overhead Press (Barbell)",2,65.0,5,0,0,,,
2022-09-14 23:53:23,"B",45min,"Overhead Press (Barbell)",3,65.0,5,0,0,,,
2022-09-14 23:53:23,"B",45min,"T Bar Row",1,55.0,10,0,0,"",,
2022-09-14 23:53:23,"B",45min,"T Bar Row",2,55.0,10,0,0,,,
2022-09-14 23:53:23,"B",45min,"T Bar Row",3,55.0,10,0,0,,,
2022-09-14 23:53:23,"B",45min,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,12,0,0,"",,
2022-09-14 23:53:23,"B",45min,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,12,0,0,,,
2022-09-14 23:53:23,"B",45min,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,12,0,0,,,
2022-09-14 23:53:23,"B",45min,"Bicep Curl (Barbell)",1,50.0,10,0,0,"",,
2022-09-14 23:53:23,"B",45min,"Bicep Curl (Barbell)",2,50.0,10,0,0,,,
2022-09-14 23:53:23,"B",45min,"Bicep Curl (Barbell)",3,50.0,10,0,0,,,
2022-09-14 23:53:23,"B",45min,"Hanging Leg Raise",1,0,6,0,0,"",,
2022-09-14 23:53:23,"B",45min,"Hanging Leg Raise",2,0,7,0,0,,,
2022-10-06 15:15:08,"A",42min,"Push Up",1,0,15,0,0,"","",
2022-10-06 15:15:08,"A",42min,"Push Up",2,0,15,0,0,,,
2022-10-06 15:15:08,"A",42min,"Push Up",3,0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Bench Press (Barbell)",1,45.0,12,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-10-06 15:15:08,"A",42min,"Bench Press (Barbell)",3,95.0,6,0,0,,,
2022-10-06 15:15:08,"A",42min,"Bench Press (Barbell)",4,95.0,5,0,0,,,
2022-10-06 15:15:08,"A",42min,"Bench Press (Barbell)",5,95.0,7,0,0,,,
2022-10-06 15:15:08,"A",42min,"Leg Press",1,90.0,12,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Leg Press",2,90.0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Leg Press",3,90.0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Pull Up",1,0,5,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Pull Up",2,0,5,0,0,,,
2022-10-06 15:15:08,"A",42min,"Pull Up",3,0,5,0,0,,,
2022-10-06 15:15:08,"A",42min,"Shrug (Barbell)",1,25.0,12,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Shrug (Barbell)",2,25.0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Shrug (Barbell)",3,25.0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Triceps Extension",1,22.0,15,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Triceps Extension",2,22.0,12,0,0,,,
2022-10-06 15:15:08,"A",42min,"Triceps Extension",3,22.0,15,0,0,,,
2022-10-06 15:15:08,"A",42min,"Bicep Curl (Barbell)",1,30.0,15,0,0,"",,
2022-10-06 15:15:08,"A",42min,"Bicep Curl (Barbell)",2,30.0,12,0,0,,,
2022-11-03 14:35:03,"C",49min,"Pull Up",1,0,5,0,0,"","",
2022-11-03 14:35:03,"C",49min,"Pull Up",2,0,5,0,0,,,
2022-11-03 14:35:03,"C",49min,"Pull Up",3,0,5,0,0,,,
2022-11-03 14:35:03,"C",49min,"Overhead Press (Barbell)",1,45.0,12,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Overhead Press (Barbell)",2,55.0,8,0,0,,,
2022-11-03 14:35:03,"C",49min,"Overhead Press (Barbell)",3,55.0,7,0,0,,,
2022-11-03 14:35:03,"C",49min,"Overhead Press (Barbell)",4,55.0,8,0,0,,,
2022-11-03 14:35:03,"C",49min,"Seated Row (Cable)",1,77.0,10,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Seated Row (Cable)",2,77.0,10,0,0,,,
2022-11-03 14:35:03,"C",49min,"Seated Row (Cable)",3,77.0,12,0,0,,,
2022-11-03 14:35:03,"C",49min,"Chest Fly",1,60.0,11,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Chest Fly",2,60.0,11,0,0,,,
2022-11-03 14:35:03,"C",49min,"Bench Press (Dumbbell)",1,50.0,12,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Bench Press (Dumbbell)",2,50.0,12,0,0,,,
2022-11-03 14:35:03,"C",49min,"Bench Press (Dumbbell)",3,50.0,12,0,0,,,
2022-11-03 14:35:03,"C",49min,"Bicep Curl (Barbell)",1,40.0,12,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-11-03 14:35:03,"C",49min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-11-03 14:35:03,"C",49min,"Skullcrusher (Barbell)",1,40.0,12,0,0,"",,
2022-11-03 14:35:03,"C",49min,"Skullcrusher (Barbell)",2,40.0,12,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Squat (Barbell)",1,65.0,12,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-11-09 15:08:43,"A",1h 1min,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Squat (Barbell)",3,115.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Squat (Barbell)",4,115.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Squat (Barbell)",5,115.0,6,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bench Press (Barbell)",1,45.0,12,0,0,"",,
2022-11-09 15:08:43,"A",1h 1min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bench Press (Barbell)",3,95.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bench Press (Barbell)",4,95.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bench Press (Barbell)",5,95.0,6,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bent Over Row (Barbell)",1,45.0,12,0,0,"",,
2022-11-09 15:08:43,"A",1h 1min,"Bent Over Row (Barbell)",2,65.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bent Over Row (Barbell)",3,85.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bent Over Row (Barbell)",4,85.0,5,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Bent Over Row (Barbell)",5,85.0,6,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Face Pull (Cable)",1,30.0,10,0,0,"",,
2022-11-09 15:08:43,"A",1h 1min,"Face Pull (Cable)",2,30.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Face Pull (Cable)",3,30.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Triceps Extension",1,25.0,10,0,0,"",,
2022-11-09 15:08:43,"A",1h 1min,"Triceps Extension",2,25.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Triceps Extension",3,25.0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Standing Calf Raise (Bodyweight)",1,0,10,0,0,"",,
2022-11-09 15:08:43,"A",1h 1min,"Standing Calf Raise (Bodyweight)",2,0,10,0,0,,,
2022-11-09 15:08:43,"A",1h 1min,"Standing Calf Raise (Bodyweight)",3,0,10,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Deadlift (Barbell)",1,45.0,10,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-11-11 15:04:48,"B",1h 6min,"Deadlift (Barbell)",2,95.0,10,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Deadlift (Barbell)",3,115.0,6,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Deadlift (Barbell)",4,115.0,7,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Deadlift (Barbell)",5,115.0,7,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Squat (Barbell)",1,65.0,10,0,0,"",,
2022-11-11 15:04:48,"B",1h 6min,"Squat (Barbell)",2,85.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Squat (Barbell)",3,85.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Squat (Barbell)",4,85.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Overhead Press (Barbell)",1,45.0,12,0,0,"",,
2022-11-11 15:04:48,"B",1h 6min,"Overhead Press (Barbell)",2,55.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Overhead Press (Barbell)",3,55.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Overhead Press (Barbell)",4,55.0,8,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Pull Up",1,0,5,0,0,"",,
2022-11-11 15:04:48,"B",1h 6min,"Pull Up",2,0,5,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Pull Up",3,0,5,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Bicep Curl (Barbell)",1,40.0,10,0,0,"Increase to 50 lbs",,
2022-11-11 15:04:48,"B",1h 6min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Lat Pulldown (Cable)",1,50.0,12,0,0,"Increase to 60 lbs",,
2022-11-11 15:04:48,"B",1h 6min,"Lat Pulldown (Cable)",2,50.0,12,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Lat Pulldown (Cable)",3,50.0,12,0,0,,,
2022-11-11 15:04:48,"B",1h 6min,"Lat Pulldown (Cable)",4,50.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Squat (Barbell)",1,45.0,12,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-11-14 14:30:41,"A",1h 32min,"Squat (Barbell)",2,74.99999999999999,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Squat (Barbell)",3,95.0,8,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Squat (Barbell)",4,95.0,8,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Squat (Barbell)",5,95.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Bench Press (Barbell)",1,45.0,12,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Bench Press (Barbell)",3,95.0,8,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Bench Press (Barbell)",4,95.0,8,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Bench Press (Barbell)",5,95.0,8,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Seated Row (Cable)",1,77.0,12,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Seated Row (Cable)",2,77.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Seated Row (Cable)",3,77.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Seated Row (Cable)",4,77.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Hammer Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Skullcrusher (Barbell)",1,30.0,12,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Skullcrusher (Barbell)",2,30.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Skullcrusher (Barbell)",3,30.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Skullcrusher (Barbell)",4,30.0,12,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Face Pull (Cable)",1,27.5,10,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Face Pull (Cable)",2,27.5,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Face Pull (Cable)",3,27.5,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Face Pull (Cable)",4,27.5,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Chin Up",1,0,6,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Hanging Leg Raise",1,0,7,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Back Extension",1,0,10,0,0,"",,
2022-11-14 14:30:41,"A",1h 32min,"Back Extension",2,0.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Back Extension",3,0.0,10,0,0,,,
2022-11-14 14:30:41,"A",1h 32min,"Push Up",1,0,17,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Squat (Barbell)",1,65.0,12,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-11-22 15:26:31,"A",1h 12min,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Squat (Barbell)",3,120.0,6,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Squat (Barbell)",4,120.0,7,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Squat (Barbell)",5,120.0,8,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Bench Press (Barbell)",1,65.0,12,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Bench Press (Barbell)",3,100.0,7,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Bench Press (Barbell)",4,100.0,7,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Bench Press (Barbell)",5,100.0,8,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Seated Row (Cable)",1,66.0,12,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Seated Row (Cable)",2,66.0,12,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Seated Row (Cable)",3,66.0,12,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Seated Row (Cable)",4,66.0,12,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Hammer Curl (Dumbbell)",3,20.0,9,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Hammer Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Skullcrusher (Barbell)",1,40.0,12,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Skullcrusher (Barbell)",2,40.0,12,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Skullcrusher (Barbell)",3,40.0,11,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Skullcrusher (Barbell)",4,40.0,11,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Face Pull (Cable)",1,25.0,10,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Face Pull (Cable)",2,25.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Face Pull (Cable)",3,25.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Chin Up",1,0,5,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Back Extension",1,0,10,0,0,"",,
2022-11-22 15:26:31,"A",1h 12min,"Back Extension",2,0.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Back Extension",3,0.0,10,0,0,,,
2022-11-22 15:26:31,"A",1h 12min,"Push Up",1,0,20,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Deadlift (Barbell)",1,45.0,10,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds",
2022-11-24 11:44:10,"B",1h 17min,"Deadlift (Barbell)",2,95.0,10,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Deadlift (Barbell)",3,120.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Deadlift (Barbell)",4,120.0,7,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Deadlift (Barbell)",5,120.0,6,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Squat (Barbell)",1,65.0,10,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Squat (Barbell)",2,95.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Squat (Barbell)",3,95.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Squat (Barbell)",4,95.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Overhead Press (Barbell)",1,45.0,12,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Overhead Press (Barbell)",2,60.0,7,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Overhead Press (Barbell)",3,60.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Overhead Press (Barbell)",4,60.0,8,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Pull Up",1,0,5,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Pull Up",2,0,5,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Pull Up",3,0,5,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Lat Pulldown (Cable)",1,50.0,12,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Lat Pulldown (Cable)",2,50.0,12,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Bicep Curl (Barbell)",1,40.0,10,0,0,"",,
2022-11-24 11:44:10,"B",1h 17min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2022-11-24 11:44:10,"B",1h 17min,"Incline Bench Press (Dumbbell)",1,25.0,12,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Squat (Barbell)",1,65.0,12,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-11-29 16:54:29,"A",1h 23min,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Squat (Barbell)",3,120.0,6,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Squat (Barbell)",4,120.0,6,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Squat (Barbell)",5,120.0,6,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Bench Press (Barbell)",1,65.0,12,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Bench Press (Barbell)",3,105.0,8,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Bench Press (Barbell)",4,105.0,8,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Bench Press (Barbell)",5,105.0,8,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Seated Row (Cable)",1,77.0,12,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Seated Row (Cable)",2,77.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Seated Row (Cable)",3,77.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Seated Row (Cable)",4,77.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Hammer Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Skullcrusher (Barbell)",1,40.0,12,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Skullcrusher (Barbell)",2,40.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Skullcrusher (Barbell)",3,40.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Skullcrusher (Barbell)",4,40.0,10,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Face Pull (Cable)",1,22.0,15,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Face Pull (Cable)",2,22.0,15,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Face Pull (Cable)",3,22.0,15,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Back Extension",1,0,10,0,0,"",,
2022-11-29 16:54:29,"A",1h 23min,"Back Extension",2,0.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Back Extension",3,0.0,12,0,0,,,
2022-11-29 16:54:29,"A",1h 23min,"Push Up",1,0,15,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Deadlift (Barbell)",1,45.0,15,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-12-01 17:07:58,"B",1h 3min,"Deadlift (Barbell)",2,95.0,10,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Deadlift (Barbell)",3,125.0,7,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Deadlift (Barbell)",4,125.0,7,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Deadlift (Barbell)",5,125.0,7,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Squat (Barbell)",1,65.0,12,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Squat (Barbell)",2,95.0,8,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Squat (Barbell)",3,95.0,9,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Squat (Barbell)",4,95.0,8,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Overhead Press (Barbell)",1,45.0,12,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Overhead Press (Barbell)",2,60.0,8,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Overhead Press (Barbell)",3,60.0,7,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Overhead Press (Barbell)",4,60.0,6,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Pull Up",1,0,6,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Pull Up",2,0,5,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Pull Up",3,0,5,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Bicep Curl (Barbell)",1,40.0,10,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Lat Pulldown (Cable)",1,60.0,12,0,0,"",,
2022-12-01 17:07:58,"B",1h 3min,"Lat Pulldown (Cable)",2,60.0,12,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2022-12-01 17:07:58,"B",1h 3min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-12-05 15:58:13,"A",52min,"Squat (Barbell)",1,65.0,12,0,0,"","last set AMRAP for compounds\nincrease 5 lbs per week for compounds\nincrease 10lbs per week for deadlifts",
2022-12-05 15:58:13,"A",52min,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-12-05 15:58:13,"A",52min,"Squat (Barbell)",3,120.0,7,0,0,,,
2022-12-05 15:58:13,"A",52min,"Squat (Barbell)",4,120.0,7,0,0,,,
2022-12-05 15:58:13,"A",52min,"Squat (Barbell)",5,120.0,7,0,0,,,
2022-12-05 15:58:13,"A",52min,"Bench Press (Barbell)",1,65.0,15,0,0,"",,
2022-12-05 15:58:13,"A",52min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-05 15:58:13,"A",52min,"Bench Press (Barbell)",3,115.0,6,0,0,,,
2022-12-05 15:58:13,"A",52min,"Bench Press (Barbell)",4,115.0,6,0,0,,,
2022-12-05 15:58:13,"A",52min,"Bench Press (Barbell)",5,115.0,6,0,0,,,
2022-12-05 15:58:13,"A",52min,"Seated Row (Cable)",1,77.0,12,0,0,"",,
